episode,reward,steps,duration,epsilon
212,-4.10,500,0.00,0.0000,-0.0058,0.0011,1.6070,-0.0032,-0.1659
213,-4.10,500,0.00,0.0000,-0.0063,0.0022,1.6068,-0.0033,-0.1658
214,-1.30,500,0.00,0.0000,0.0037,0.0040,1.6062,0.0027,-0.1550
215,-2.90,500,0.00,0.0000,-0.0019,0.0014,1.6060,-0.0008,-0.1618
216,-2.80,500,0.00,0.0000,-0.0016,0.0014,1.6057,-0.0006,-0.1615
217,-3.20,500,0.00,0.0000,-0.0030,0.0009,1.6054,-0.0014,-0.1631
218,-3.80,500,0.00,0.0000,-0.0050,0.0016,1.6050,-0.0024,-0.1647
219,-2.40,500,0.00,0.0000,0.0001,0.0014,1.6045,0.0005,-0.1597
220,-1.80,500,0.00,0.0000,0.0025,0.0007,1.6041,0.0018,-0.1576
221,-3.10,500,0.00,0.0000,-0.0023,0.0015,1.6041,-0.0008,-0.1619
222,-4.80,500,0.00,0.0000,-0.0079,0.0012,1.6042,-0.0042,-0.1677
223,-0.60,500,0.00,0.0000,0.0066,0.0039,1.6035,0.0047,-0.1518
224,-1.90,500,0.00,0.0000,0.0018,0.0041,1.6041,0.0018,-0.1565
225,-3.40,500,0.00,0.0000,-0.0032,0.0016,1.6043,-0.0013,-0.1628
226,-3.30,500,0.00,0.0000,-0.0024,0.0009,1.6043,-0.0011,-0.1624
227,-0.80,500,0.00,0.0000,0.0050,0.0045,1.6045,0.0039,-0.1532
228,-2.90,500,0.00,0.0000,-0.0017,0.0015,1.6046,-0.0005,-0.1614
229,-2.70,500,0.00,0.0000,-0.0009,0.0012,1.6047,-0.0002,-0.1608
230,-4.10,500,0.00,0.0000,-0.0060,0.0016,1.6049,-0.0031,-0.1657
231,-2.10,500,0.00,0.0000,0.0004,0.0039,1.6049,0.0009,-0.1581
232,-2.60,500,0.00,0.0000,-0.0009,0.0020,1.6048,-0.0001,-0.1604
233,-0.50,500,0.00,0.0000,0.0059,0.0038,1.6048,0.0041,-0.1527
234,-2.00,500,0.00,0.0000,0.0009,0.0012,1.6050,0.0010,-0.1590
235,-2.10,500,0.00,0.0000,0.0004,0.0018,1.6052,0.0006,-0.1592
236,-3.50,500,0.00,0.0000,-0.0045,0.0009,1.6055,-0.0023,-0.1646
237,-3.60,500,0.00,0.0000,-0.0050,0.0013,1.6057,-0.0026,-0.1649
238,-2.10,500,0.00,0.0000,-0.0002,0.0018,1.6057,0.0004,-0.1598
239,-3.20,500,0.00,0.0000,-0.0040,0.0020,1.6058,-0.0018,-0.1635
240,-3.30,500,0.00,0.0000,-0.0041,0.0014,1.6056,-0.0020,-0.1639
241,-3.10,500,0.00,0.0000,-0.0033,0.0018,1.6055,-0.0015,-0.1629
242,-3.50,500,0.00,0.0000,-0.0044,0.0015,1.6052,-0.0022,-0.1641
243,-0.60,500,0.00,0.0000,0.0052,0.0042,1.6049,0.0038,-0.1532
244,-3.60,500,0.00,0.0000,-0.0046,0.0015,1.6047,-0.0022,-0.1643
245,-3.60,500,0.00,0.0000,-0.0042,0.0010,1.6043,-0.0020,-0.1641
246,-3.30,500,0.00,0.0000,-0.0031,0.0015,1.6040,-0.0013,-0.1627
247,1.73,467,0.00,0.0000,0.0136,0.0172,1.6037,0.0093,-0.1382
248,-1.60,500,0.00,0.0000,0.0027,0.0018,1.6037,0.0022,-0.1567
249,-3.00,500,0.00,0.0000,-0.0023,0.0015,1.6039,-0.0008,-0.1620
250,-3.20,500,0.00,0.0000,-0.0032,0.0015,1.6040,-0.0014,-0.1629
251,-3.10,500,0.00,0.0000,-0.0030,0.0014,1.6041,-0.0012,-0.1627
