episode,total_steps,cumulative_key_pickups,cumulative_door_opens,cumulative_door_crosses,cumulative_ball_pickups,cumulative_goal_reaches
10,45856,0,0,0,0,0
10,45885,0,0,0,0,0
10,45915,0,0,0,0,0
10,45946,0,0,0,0,0
10,45978,0,0,0,0,0
10,46011,0,0,0,0,0
10,46045,0,0,0,0,0
10,46080,0,0,0,0,0
10,46116,0,0,0,0,0
10,46153,0,0,0,0,0
10,46191,0,0,0,0,0
10,46230,0,0,0,0,0
10,46270,0,0,0,0,0
10,46311,0,0,0,0,0
10,46353,0,0,0,0,0
10,46396,0,0,0,0,0
10,46440,0,0,0,0,0
10,46485,0,0,0,0,0
10,46531,0,0,0,0,0
10,46578,0,0,0,0,0
10,46626,0,0,0,0,0
10,46675,0,0,0,0,0
10,46725,0,0,0,0,0
10,46776,0,0,0,0,0
10,46828,0,0,0,0,0
10,46881,0,0,0,0,0
10,46935,0,0,0,0,0
10,46990,0,0,0,0,0
10,47046,0,0,0,0,0
10,47103,0,0,0,0,0
10,47161,0,0,0,0,0
10,47220,0,0,0,0,0
10,47280,0,0,0,0,0
10,47341,0,0,0,0,0
10,47403,0,0,0,0,0
10,47466,0,0,0,0,0
10,47530,0,0,0,0,0
10,47595,0,0,0,0,0
10,47661,0,0,0,0,0
10,47728,0,0,0,0,0
10,47796,0,0,0,0,0
10,47865,0,0,0,0,0
10,47935,0,0,0,0,0
10,48006,0,0,0,0,0
10,48078,0,0,0,0,0
10,48151,0,0,0,0,0
10,48225,0,0,0,0,0
10,48300,0,0,0,0,0
10,48376,0,0,0,0,0
10,48453,0,0,0,0,0
10,48531,0,0,0,0,0
10,48610,0,0,0,0,0
10,48690,0,0,0,0,0
10,48771,0,0,0,0,0
10,48853,0,0,0,0,0
10,48936,0,0,0,0,0
10,49020,0,0,0,0,0
10,49105,0,0,0,0,0
10,49191,0,0,0,0,0
10,49278,0,0,0,0,0
10,49366,0,0,0,0,0
10,49455,0,0,0,0,0
10,49545,0,0,0,0,0
10,49636,0,0,0,0,0
10,49728,0,0,0,0,0
10,49821,0,0,0,0,0
10,49915,0,0,0,0,0
10,50010,0,0,0,0,0
10,50106,0,0,0,0,0
10,50203,0,0,0,0,0
10,50301,0,0,0,0,0
10,50400,0,0,0,0,0
10,50500,0,0,0,0,0
11,50501,0,0,0,0,0
11,50503,0,0,0,0,0
11,50506,0,0,0,0,0
11,50510,0,0,0,0,0
11,50515,0,0,0,0,0
11,50521,0,0,0,0,0
11,50528,0,0,0,0,0
11,50536,0,0,0,0,0
11,50545,0,0,0,0,0
11,50555,0,0,0,0,0
11,50566,0,0,0,0,0
11,50578,0,0,0,0,0
11,50591,0,0,0,0,0
11,50605,0,0,0,0,0
11,50620,0,0,0,0,0
11,50636,0,0,0,0,0
11,50653,0,0,0,0,0
11,50671,0,0,0,0,0
11,50690,0,0,0,0,0
11,50710,0,0,0,0,0
11,50731,0,0,0,0,0
11,50753,0,0,0,0,0
11,50776,0,0,0,0,0
11,50800,0,0,0,0,0
11,50825,0,0,0,0,0
11,50851,0,0,0,0,0
11,50878,0,0,0,0,0
11,50906,0,0,0,0,0
11,50935,0,0,0,0,0
11,50965,0,0,0,0,0
11,50996,0,0,0,0,0
11,51028,0,0,0,0,0
11,51061,0,0,0,0,0
11,51095,0,0,0,0,0
11,51130,0,0,0,0,0
11,51166,0,0,0,0,0
11,51203,0,0,0,0,0
11,51241,0,0,0,0,0
11,51280,0,0,0,0,0
11,51320,0,0,0,0,0
11,51361,0,0,0,0,0
11,51403,0,0,0,0,0
11,51446,0,0,0,0,0
11,51490,0,0,0,0,0
11,51535,0,0,0,0,0
11,51581,0,0,0,0,0
11,51628,0,0,0,0,0
11,51676,0,0,0,0,0
11,51725,0,0,0,0,0
11,51775,0,0,0,0,0
11,51826,0,0,0,0,0
11,51878,0,0,0,0,0
11,51931,0,0,0,0,0
11,51985,0,0,0,0,0
11,52040,0,0,0,0,0
11,52096,0,0,0,0,0
11,52153,0,0,0,0,0
11,52211,0,0,0,0,0
11,52270,0,0,0,0,0
11,52330,0,0,0,0,0
11,52391,0,0,0,0,0
11,52453,0,0,0,0,0
11,52516,0,0,0,0,0
11,52580,0,0,0,0,0
11,52645,0,0,0,0,0
11,52711,0,0,0,0,0
11,52778,0,0,0,0,0
11,52846,0,0,0,0,0
11,52915,0,0,0,0,0
11,52985,0,0,0,0,0
11,53056,0,0,0,0,0
11,53128,0,0,0,0,0
11,53201,0,0,0,0,0
11,53275,0,0,0,0,0
11,53350,0,0,0,0,0
11,53426,0,0,0,0,0
11,53503,0,0,0,0,0
11,53581,0,0,0,0,0
11,53660,0,0,0,0,0
11,53740,0,0,0,0,0
11,53821,0,0,0,0,0
11,53903,0,0,0,0,0
11,53986,0,0,0,0,0
11,54070,0,0,0,0,0
11,54155,0,0,0,0,0
11,54241,0,0,0,0,0
11,54328,0,0,0,0,0
11,54416,0,0,0,0,0
11,54505,0,0,0,0,0
11,54595,0,0,0,0,0
11,54686,0,0,0,0,0
11,54778,0,0,0,0,0
11,54871,0,0,0,0,0
11,54965,0,0,0,0,0
11,55060,0,0,0,0,0
11,55156,0,0,0,0,0
11,55253,0,0,0,0,0
11,55351,0,0,0,0,0
11,55450,0,0,0,0,0
11,55550,0,0,0,0,0
12,55551,0,0,0,0,0
12,55553,0,0,0,0,0
12,55556,0,0,0,0,0
12,55560,0,0,0,0,0
12,55565,0,0,0,0,0
12,55571,0,0,0,0,0
12,55578,0,0,0,0,0
12,55586,0,0,0,0,0
12,55595,0,0,0,0,0
12,55605,0,0,0,0,0
12,55616,0,0,0,0,0
12,55628,0,0,0,0,0
12,55641,0,0,0,0,0
12,55655,0,0,0,0,0
12,55670,0,0,0,0,0
12,55686,0,0,0,0,0
12,55703,0,0,0,0,0
12,55721,0,0,0,0,0
12,55740,0,0,0,0,0
12,55760,0,0,0,0,0
12,55781,0,0,0,0,0
12,55803,0,0,0,0,0
12,55826,0,0,0,0,0
12,55850,0,0,0,0,0
12,55875,0,0,0,0,0
12,55901,0,0,0,0,0
12,55928,0,0,0,0,0
12,55956,0,0,0,0,0
12,55985,0,0,0,0,0
12,56015,0,0,0,0,0
12,56046,0,0,0,0,0
12,56078,0,0,0,0,0
12,56111,0,0,0,0,0
12,56145,0,0,0,0,0
12,56180,0,0,0,0,0
12,56216,0,0,0,0,0
12,56253,0,0,0,0,0
12,56291,0,0,0,0,0
12,56330,0,0,0,0,0
12,56370,0,0,0,0,0
12,56411,0,0,0,0,0
12,56453,0,0,0,0,0
12,56496,0,0,0,0,0
12,56540,0,0,0,0,0
12,56585,0,0,0,0,0
12,56631,0,0,0,0,0
12,56678,0,0,0,0,0
12,56726,0,0,0,0,0
12,56775,0,0,0,0,0
12,56825,0,0,0,0,0
12,56876,0,0,0,0,0
12,56928,0,0,0,0,0
12,56981,0,0,0,0,0
12,57035,0,0,0,0,0
12,57090,0,0,0,0,0
12,57146,0,0,0,0,0
12,57203,0,0,0,0,0
12,57261,0,0,0,0,0
12,57320,0,0,0,0,0
12,57380,0,0,0,0,0
12,57441,0,0,0,0,0
12,57503,0,0,0,0,0
12,57566,0,0,0,0,0
12,57630,0,0,0,0,0
12,57695,0,0,0,0,0
12,57761,0,0,0,0,0
12,57828,0,0,0,0,0
12,57896,0,0,0,0,0
12,57965,0,0,0,0,0
12,58035,0,0,0,0,0
12,58106,0,0,0,0,0
12,58178,0,0,0,0,0
12,58251,0,0,0,0,0
12,58325,0,0,0,0,0
12,58400,0,0,0,0,0
12,58476,0,0,0,0,0
12,58553,0,0,0,0,0
12,58631,0,0,0,0,0
12,58710,0,0,0,0,0
12,58790,0,0,0,0,0
12,58871,0,0,0,0,0
12,58953,0,0,0,0,0
12,59036,0,0,0,0,0
12,59120,0,0,0,0,0
12,59205,0,0,0,0,0
12,59291,0,0,0,0,0
12,59378,0,0,0,0,0
12,59466,0,0,0,0,0
12,59555,0,0,0,0,0
12,59645,0,0,0,0,0
12,59736,0,0,0,0,0
12,59828,0,0,0,0,0
12,59921,0,0,0,0,0
12,60015,0,0,0,0,0
12,60110,0,0,0,0,0
12,60206,0,0,0,0,0
12,60303,0,0,0,0,0
12,60401,0,0,0,0,0
12,60500,0,0,0,0,0
12,60600,0,0,0,0,0
13,60601,0,0,0,0,0
13,60603,0,0,0,0,0
13,60606,0,0,0,0,0
13,60610,0,0,0,0,0
13,60615,0,0,0,0,0
13,60621,0,0,0,0,0
13,60628,0,0,0,0,0
13,60636,0,0,0,0,0
13,60645,0,0,0,0,0
13,60655,0,0,0,0,0
13,60666,0,0,0,0,0
13,60678,0,0,0,0,0
13,60691,0,0,0,0,0
13,60705,0,0,0,0,0
13,60720,0,0,0,0,0
13,60736,0,0,0,0,0
13,60753,0,0,0,0,0
13,60771,0,0,0,0,0
13,60790,0,0,0,0,0
13,60810,0,0,0,0,0
13,60831,0,0,0,0,0
13,60853,0,0,0,0,0
13,60876,0,0,0,0,0
13,60900,0,0,0,0,0
13,60925,0,0,0,0,0
13,60951,0,0,0,0,0
13,60978,0,0,0,0,0
13,61006,0,0,0,0,0
13,61035,0,0,0,0,0
13,61065,0,0,0,0,0
13,61096,0,0,0,0,0
13,61128,0,0,0,0,0
13,61161,0,0,0,0,0
13,61195,0,0,0,0,0
13,61230,0,0,0,0,0
13,61266,0,0,0,0,0
13,61303,0,0,0,0,0
13,61341,0,0,0,0,0
13,61380,0,0,0,0,0
13,61420,0,0,0,0,0
13,61461,0,0,0,0,0
13,61503,0,0,0,0,0
13,61546,0,0,0,0,0
13,61590,0,0,0,0,0
13,61635,0,0,0,0,0
13,61681,0,0,0,0,0
13,61728,0,0,0,0,0
13,61776,0,0,0,0,0
13,61825,0,0,0,0,0
13,61875,0,0,0,0,0
13,61926,0,0,0,0,0
13,61978,0,0,0,0,0
13,62031,0,0,0,0,0
13,62085,0,0,0,0,0
13,62140,0,0,0,0,0
13,62196,0,0,0,0,0
13,62253,0,0,0,0,0
13,62311,0,0,0,0,0
13,62370,0,0,0,0,0
13,62430,0,0,0,0,0
13,62491,0,0,0,0,0
13,62553,0,0,0,0,0
13,62616,0,0,0,0,0
13,62680,0,0,0,0,0
13,62745,0,0,0,0,0
13,62811,0,0,0,0,0
13,62878,0,0,0,0,0
13,62946,0,0,0,0,0
13,63015,0,0,0,0,0
13,63085,0,0,0,0,0
13,63156,0,0,0,0,0
13,63228,0,0,0,0,0
13,63301,0,0,0,0,0
13,63375,0,0,0,0,0
13,63450,0,0,0,0,0
13,63526,0,0,0,0,0
13,63603,0,0,0,0,0
13,63681,0,0,0,0,0
13,63760,0,0,0,0,0
13,63840,0,0,0,0,0
13,63921,0,0,0,0,0
13,64003,0,0,0,0,0
13,64086,0,0,0,0,0
13,64170,0,0,0,0,0
13,64255,0,0,0,0,0
13,64341,0,0,0,0,0
13,64428,0,0,0,0,0
13,64516,0,0,0,0,0
13,64605,0,0,0,0,0
13,64695,0,0,0,0,0
13,64786,0,0,0,0,0
13,64878,0,0,0,0,0
13,64971,0,0,0,0,0
13,65065,0,0,0,0,0
13,65160,0,0,0,0,0
13,65256,0,0,0,0,0
13,65353,0,0,0,0,0
13,65451,0,0,0,0,0
13,65550,0,0,0,0,0
13,65650,0,0,0,0,0
14,65651,0,0,0,0,0
14,65653,0,0,0,0,0
14,65656,0,0,0,0,0
14,65660,0,0,0,0,0
14,65665,0,0,0,0,0
14,65671,0,0,0,0,0
14,65678,0,0,0,0,0
14,65686,0,0,0,0,0
14,65695,0,0,0,0,0
14,65705,0,0,0,0,0
14,65716,0,0,0,0,0
14,65728,0,0,0,0,0
14,65741,0,0,0,0,0
14,65755,0,0,0,0,0
14,65770,0,0,0,0,0
14,65786,0,0,0,0,0
14,65803,0,0,0,0,0
14,65821,0,0,0,0,0
14,65840,0,0,0,0,0
14,65860,0,0,0,0,0
14,65881,0,0,0,0,0
14,65903,0,0,0,0,0
14,65926,0,0,0,0,0
14,65950,0,0,0,0,0
14,65975,0,0,0,0,0
14,66001,0,0,0,0,0
14,66028,0,0,0,0,0
14,66056,0,0,0,0,0
14,66085,0,0,0,0,0
14,66115,0,0,0,0,0
14,66146,0,0,0,0,0
14,66178,0,0,0,0,0
14,66211,0,0,0,0,0
14,66245,0,0,0,0,0
14,66280,0,0,0,0,0
14,66316,0,0,0,0,0
14,66353,0,0,0,0,0
14,66391,0,0,0,0,0
14,66430,0,0,0,0,0
14,66470,0,0,0,0,0
14,66511,0,0,0,0,0
14,66553,0,0,0,0,0
14,66596,0,0,0,0,0
14,66640,0,0,0,0,0
14,66685,0,0,0,0,0
14,66731,0,0,0,0,0
14,66778,0,0,0,0,0
14,66826,0,0,0,0,0
14,66875,0,0,0,0,0
14,66925,0,0,0,0,0
14,66976,0,0,0,0,0
14,67028,0,0,0,0,0
14,67081,0,0,0,0,0
14,67135,0,0,0,0,0
14,67190,0,0,0,0,0
14,67246,0,0,0,0,0
14,67303,0,0,0,0,0
14,67361,0,0,0,0,0
14,67420,0,0,0,0,0
14,67480,0,0,0,0,0
14,67541,0,0,0,0,0
14,67603,0,0,0,0,0
14,67666,0,0,0,0,0
14,67730,0,0,0,0,0
14,67795,0,0,0,0,0
14,67861,0,0,0,0,0
14,67928,0,0,0,0,0
14,67996,0,0,0,0,0
14,68065,0,0,0,0,0
14,68135,0,0,0,0,0
14,68206,0,0,0,0,0
14,68278,0,0,0,0,0
14,68351,0,0,0,0,0
14,68425,0,0,0,0,0
14,68500,0,0,0,0,0
14,68576,0,0,0,0,0
14,68653,0,0,0,0,0
14,68731,0,0,0,0,0
14,68810,0,0,0,0,0
14,68890,0,0,0,0,0
14,68971,0,0,0,0,0
14,69053,0,0,0,0,0
14,69136,0,0,0,0,0
14,69220,0,0,0,0,0
14,69305,0,0,0,0,0
14,69391,0,0,0,0,0
14,69478,0,0,0,0,0
14,69566,0,0,0,0,0
14,69655,0,0,0,0,0
14,69745,0,0,0,0,0
14,69836,0,0,0,0,0
14,69928,0,0,0,0,0
14,70021,0,0,0,0,0
14,70115,0,0,0,0,0
14,70210,0,0,0,0,0
14,70306,0,0,0,0,0
14,70403,0,0,0,0,0
14,70501,0,0,0,0,0
14,70600,0,0,0,0,0
14,70700,0,0,0,0,0
15,70701,0,0,0,0,0
15,70703,0,0,0,0,0
15,70706,0,0,0,0,0
15,70710,0,0,0,0,0
15,70715,0,0,0,0,0
15,70721,0,0,0,0,0
15,70728,0,0,0,0,0
15,70736,0,0,0,0,0
15,70745,0,0,0,0,0
15,70755,0,0,0,0,0
15,70766,0,0,0,0,0
15,70778,0,0,0,0,0
15,70791,0,0,0,0,0
15,70805,0,0,0,0,0
15,70820,0,0,0,0,0
15,70836,0,0,0,0,0
15,70853,0,0,0,0,0
15,70871,0,0,0,0,0
15,70890,0,0,0,0,0
15,70910,0,0,0,0,0
15,70931,0,0,0,0,0
15,70953,0,0,0,0,0
15,70976,0,0,0,0,0
15,71000,0,0,0,0,0
15,71025,0,0,0,0,0
15,71051,0,0,0,0,0
15,71078,0,0,0,0,0
15,71106,0,0,0,0,0
15,71135,0,0,0,0,0
15,71165,0,0,0,0,0
15,71196,0,0,0,0,0
15,71228,0,0,0,0,0
15,71261,0,0,0,0,0
15,71295,0,0,0,0,0
15,71330,0,0,0,0,0
15,71366,0,0,0,0,0
15,71403,0,0,0,0,0
15,71441,0,0,0,0,0
15,71480,0,0,0,0,0
15,71520,0,0,0,0,0
15,71561,0,0,0,0,0
15,71603,0,0,0,0,0
15,71646,0,0,0,0,0
15,71690,0,0,0,0,0
15,71735,0,0,0,0,0
15,71781,0,0,0,0,0
15,71828,0,0,0,0,0
15,71876,0,0,0,0,0
15,71925,0,0,0,0,0
15,71975,0,0,0,0,0
15,72026,0,0,0,0,0
15,72078,0,0,0,0,0
15,72131,0,0,0,0,0
15,72185,0,0,0,0,0
15,72240,0,0,0,0,0
15,72296,0,0,0,0,0
15,72353,0,0,0,0,0
15,72411,0,0,0,0,0
15,72470,0,0,0,0,0
15,72530,0,0,0,0,0
15,72591,0,0,0,0,0
15,72653,0,0,0,0,0
15,72716,0,0,0,0,0
15,72780,0,0,0,0,0
15,72845,0,0,0,0,0
15,72911,0,0,0,0,0
15,72978,0,0,0,0,0
15,73046,0,0,0,0,0
15,73115,0,0,0,0,0
15,73185,0,0,0,0,0
15,73256,0,0,0,0,0
15,73328,0,0,0,0,0
15,73401,0,0,0,0,0
15,73475,0,0,0,0,0
15,73550,0,0,0,0,0
15,73626,0,0,0,0,0
15,73703,0,0,0,0,0
15,73781,0,0,0,0,0
15,73860,0,0,0,0,0
15,73940,0,0,0,0,0
15,74021,0,0,0,0,0
15,74103,0,0,0,0,0
15,74186,0,0,0,0,0
15,74270,0,0,0,0,0
15,74355,0,0,0,0,0
15,74441,0,0,0,0,0
15,74528,0,0,0,0,0
15,74616,0,0,0,0,0
15,74705,0,0,0,0,0
15,74795,0,0,0,0,0
15,74886,0,0,0,0,0
15,74978,0,0,0,0,0
15,75071,0,0,0,0,0
15,75165,0,0,0,0,0
15,75260,0,0,0,0,0
15,75356,0,0,0,0,0
15,75453,0,0,0,0,0
15,75551,0,0,0,0,0
15,75650,0,0,0,0,0
15,75750,0,0,0,0,0
16,75751,0,0,0,0,0
16,75753,0,0,0,0,0
16,75756,0,0,0,0,0
16,75760,0,0,0,0,0
16,75765,0,0,0,0,0
16,75771,0,0,0,0,0
16,75778,0,0,0,0,0
16,75786,0,0,0,0,0
16,75795,0,0,0,0,0
16,75805,0,0,0,0,0
16,75816,0,0,0,0,0
16,75828,0,0,0,0,0
16,75841,0,0,0,0,0
16,75855,0,0,0,0,0
16,75870,0,0,0,0,0
16,75886,0,0,0,0,0
16,75903,0,0,0,0,0
16,75921,0,0,0,0,0
16,75940,0,0,0,0,0
16,75960,0,0,0,0,0
16,75981,0,0,0,0,0
16,76003,0,0,0,0,0
16,76026,0,0,0,0,0
16,76050,0,0,0,0,0
16,76075,0,0,0,0,0
16,76101,0,0,0,0,0
16,76128,0,0,0,0,0
16,76156,0,0,0,0,0
16,76185,0,0,0,0,0
16,76215,0,0,0,0,0
16,76246,0,0,0,0,0
16,76278,0,0,0,0,0
16,76311,0,0,0,0,0
16,76345,0,0,0,0,0
16,76380,0,0,0,0,0
16,76416,0,0,0,0,0
16,76453,0,0,0,0,0
16,76491,0,0,0,0,0
16,76530,0,0,0,0,0
16,76570,0,0,0,0,0
16,76611,0,0,0,0,0
16,76653,0,0,0,0,0
16,76696,0,0,0,0,0
16,76740,0,0,0,0,0
16,76785,0,0,0,0,0
16,76831,0,0,0,0,0
16,76878,0,0,0,0,0
16,76926,0,0,0,0,0
16,76975,0,0,0,0,0
16,77025,0,0,0,0,0
16,77076,0,0,0,0,0
16,77128,0,0,0,0,0
16,77181,0,0,0,0,0
16,77235,0,0,0,0,0
16,77290,0,0,0,0,0
16,77346,0,0,0,0,0
16,77403,0,0,0,0,0
16,77461,0,0,0,0,0
16,77520,0,0,0,0,0
16,77580,0,0,0,0,0
16,77641,0,0,0,0,0
16,77703,0,0,0,0,0
16,77766,0,0,0,0,0
16,77830,0,0,0,0,0
16,77895,0,0,0,0,0
16,77961,0,0,0,0,0
16,78028,0,0,0,0,0
16,78096,0,0,0,0,0
16,78165,0,0,0,0,0
16,78235,0,0,0,0,0
16,78306,0,0,0,0,0
16,78378,0,0,0,0,0
16,78451,0,0,0,0,0
16,78525,0,0,0,0,0
16,78600,0,0,0,0,0
16,78676,0,0,0,0,0
16,78753,0,0,0,0,0
16,78831,0,0,0,0,0
16,78910,0,0,0,0,0
16,78990,0,0,0,0,0
16,79071,0,0,0,0,0
16,79153,0,0,0,0,0
16,79236,0,0,0,0,0
16,79320,0,0,0,0,0
16,79405,0,0,0,0,0
16,79491,0,0,0,0,0
16,79578,0,0,0,0,0
16,79666,0,0,0,0,0
16,79755,0,0,0,0,0
16,79845,0,0,0,0,0
16,79936,0,0,0,0,0
16,80028,0,0,0,0,0
16,80121,0,0,0,0,0
16,80215,0,0,0,0,0
16,80310,0,0,0,0,0
16,80406,0,0,0,0,0
16,80503,0,0,0,0,0
16,80601,0,0,0,0,0
16,80700,0,0,0,0,0
16,80800,0,0,0,0,0
17,80801,0,0,0,0,0
17,80803,0,0,0,0,0
17,80806,0,0,0,0,0
17,80810,0,0,0,0,0
17,80815,0,0,0,0,0
17,80821,0,0,0,0,0
17,80828,0,0,0,0,0
17,80836,0,0,0,0,0
17,80845,0,0,0,0,0
17,80855,0,0,0,0,0
17,80866,0,0,0,0,0
17,80878,0,0,0,0,0
17,80891,0,0,0,0,0
17,80905,0,0,0,0,0
17,80920,0,0,0,0,0
17,80936,0,0,0,0,0
17,80953,0,0,0,0,0
17,80971,0,0,0,0,0
17,80990,0,0,0,0,0
17,81010,0,0,0,0,0
17,81031,0,0,0,0,0
17,81053,0,0,0,0,0
17,81076,0,0,0,0,0
17,81100,0,0,0,0,0
17,81125,0,0,0,0,0
17,81151,0,0,0,0,0
17,81178,0,0,0,0,0
17,81206,0,0,0,0,0
17,81235,0,0,0,0,0
17,81265,0,0,0,0,0
17,81296,0,0,0,0,0
17,81328,0,0,0,0,0
17,81361,0,0,0,0,0
17,81395,0,0,0,0,0
17,81430,0,0,0,0,0
17,81466,0,0,0,0,0
17,81503,0,0,0,0,0
17,81541,0,0,0,0,0
17,81580,0,0,0,0,0
17,81620,0,0,0,0,0
17,81661,0,0,0,0,0
17,81703,0,0,0,0,0
17,81746,0,0,0,0,0
17,81790,0,0,0,0,0
17,81835,0,0,0,0,0
17,81881,0,0,0,0,0
17,81928,0,0,0,0,0
17,81976,0,0,0,0,0
17,82025,0,0,0,0,0
17,82075,0,0,0,0,0
17,82126,0,0,0,0,0
17,82178,0,0,0,0,0
17,82231,0,0,0,0,0
17,82285,0,0,0,0,0
17,82340,0,0,0,0,0
17,82396,0,0,0,0,0
17,82453,0,0,0,0,0
17,82511,0,0,0,0,0
17,82570,0,0,0,0,0
17,82630,0,0,0,0,0
17,82691,0,0,0,0,0
17,82753,0,0,0,0,0
17,82816,0,0,0,0,0
17,82880,0,0,0,0,0
17,82945,0,0,0,0,0
17,83011,0,0,0,0,0
17,83078,0,0,0,0,0
17,83146,0,0,0,0,0
17,83215,0,0,0,0,0
17,83285,0,0,0,0,0
17,83356,0,0,0,0,0
17,83428,0,0,0,0,0
17,83501,0,0,0,0,0
17,83575,0,0,0,0,0
17,83650,0,0,0,0,0
17,83726,0,0,0,0,0
17,83803,0,0,0,0,0
17,83881,0,0,0,0,0
17,83960,0,0,0,0,0
17,84040,0,0,0,0,0
17,84121,0,0,0,0,0
17,84203,0,0,0,0,0
17,84286,0,0,0,0,0
17,84370,0,0,0,0,0
17,84455,0,0,0,0,0
17,84541,0,0,0,0,0
17,84628,0,0,0,0,0
17,84716,0,0,0,0,0
17,84805,0,0,0,0,0
17,84895,0,0,0,0,0
17,84986,0,0,0,0,0
17,85078,0,0,0,0,0
17,85171,0,0,0,0,0
17,85265,0,0,0,0,0
17,85360,0,0,0,0,0
17,85456,0,0,0,0,0
17,85553,0,0,0,0,0
17,85651,0,0,0,0,0
17,85750,0,0,0,0,0
17,85850,0,0,0,0,0
18,85851,0,0,0,0,0
18,85853,0,0,0,0,0
18,85856,0,0,0,0,0
18,85860,0,0,0,0,0
18,85865,0,0,0,0,0
18,85871,0,0,0,0,0
18,85878,0,0,0,0,0
18,85886,0,0,0,0,0
18,85895,0,0,0,0,0
18,85905,0,0,0,0,0
18,85916,0,0,0,0,0
18,85928,0,0,0,0,0
18,85941,0,0,0,0,0
18,85955,0,0,0,0,0
18,85970,0,0,0,0,0
18,85986,0,0,0,0,0
18,86003,0,0,0,0,0
18,86021,0,0,0,0,0
18,86040,0,0,0,0,0
18,86060,0,0,0,0,0
18,86081,0,0,0,0,0
18,86103,0,0,0,0,0
18,86126,0,0,0,0,0
18,86150,0,0,0,0,0
18,86175,0,0,0,0,0
18,86201,0,0,0,0,0
18,86228,0,0,0,0,0
18,86256,0,0,0,0,0
18,86285,0,0,0,0,0
18,86315,0,0,0,0,0
18,86346,0,0,0,0,0
18,86378,0,0,0,0,0
18,86411,0,0,0,0,0
18,86445,0,0,0,0,0
18,86480,0,0,0,0,0
18,86516,0,0,0,0,0
18,86553,0,0,0,0,0
18,86591,0,0,0,0,0
18,86630,0,0,0,0,0
18,86670,0,0,0,0,0
18,86711,0,0,0,0,0
18,86753,0,0,0,0,0
18,86796,0,0,0,0,0
18,86840,0,0,0,0,0
18,86885,0,0,0,0,0
18,86931,0,0,0,0,0
18,86978,0,0,0,0,0
18,87026,0,0,0,0,0
18,87075,0,0,0,0,0
18,87125,0,0,0,0,0
18,87176,0,0,0,0,0
18,87228,0,0,0,0,0
18,87281,0,0,0,0,0
18,87335,0,0,0,0,0
18,87390,0,0,0,0,0
18,87446,0,0,0,0,0
18,87503,0,0,0,0,0
18,87561,0,0,0,0,0
18,87620,0,0,0,0,0
18,87680,0,0,0,0,0
18,87741,0,0,0,0,0
18,87803,0,0,0,0,0
18,87866,0,0,0,0,0
18,87930,0,0,0,0,0
18,87995,0,0,0,0,0
18,88061,0,0,0,0,0
18,88128,0,0,0,0,0
18,88196,0,0,0,0,0
18,88265,0,0,0,0,0
18,88335,0,0,0,0,0
18,88406,0,0,0,0,0
18,88478,0,0,0,0,0
18,88551,0,0,0,0,0
18,88625,0,0,0,0,0
18,88700,0,0,0,0,0
18,88776,0,0,0,0,0
18,88853,0,0,0,0,0
18,88931,0,0,0,0,0
18,89010,0,0,0,0,0
18,89090,0,0,0,0,0
18,89171,0,0,0,0,0
18,89253,0,0,0,0,0
18,89336,0,0,0,0,0
18,89420,0,0,0,0,0
18,89505,0,0,0,0,0
18,89591,0,0,0,0,0
18,89678,0,0,0,0,0
18,89766,0,0,0,0,0
18,89855,0,0,0,0,0
18,89945,0,0,0,0,0
18,90036,0,0,0,0,0
18,90128,0,0,0,0,0
18,90221,0,0,0,0,0
18,90315,0,0,0,0,0
18,90410,0,0,0,0,0
18,90506,0,0,0,0,0
18,90603,0,0,0,0,0
18,90701,0,0,0,0,0
18,90800,0,0,0,0,0
18,90900,0,0,0,0,0
19,90901,0,0,0,0,0
19,90903,0,0,0,0,0
19,90906,0,0,0,0,0
19,90910,0,0,0,0,0
19,90915,0,0,0,0,0
19,90921,0,0,0,0,0
19,90928,0,0,0,0,0
19,90936,0,0,0,0,0
19,90945,0,0,0,0,0
19,90955,0,0,0,0,0
19,90966,0,0,0,0,0
19,90978,0,0,0,0,0
19,90991,0,0,0,0,0
19,91005,0,0,0,0,0
19,91020,0,0,0,0,0
19,91036,0,0,0,0,0
19,91053,0,0,0,0,0
19,91071,0,0,0,0,0
19,91090,0,0,0,0,0
19,91110,0,0,0,0,0
19,91131,0,0,0,0,0
19,91153,0,0,0,0,0
19,91176,0,0,0,0,0
19,91200,0,0,0,0,0
19,91225,0,0,0,0,0
19,91251,0,0,0,0,0
19,91278,0,0,0,0,0
19,91306,0,0,0,0,0
19,91335,0,0,0,0,0
19,91365,0,0,0,0,0
19,91396,0,0,0,0,0
19,91428,0,0,0,0,0
19,91461,0,0,0,0,0
19,91495,0,0,0,0,0
19,91530,0,0,0,0,0
19,91566,0,0,0,0,0
19,91603,0,0,0,0,0
19,91641,0,0,0,0,0
19,91680,0,0,0,0,0
19,91720,0,0,0,0,0
19,91761,0,0,0,0,0
19,91803,0,0,0,0,0
19,91846,0,0,0,0,0
19,91890,0,0,0,0,0
19,91935,0,0,0,0,0
19,91981,0,0,0,0,0
19,92028,0,0,0,0,0
19,92076,0,0,0,0,0
19,92125,0,0,0,0,0
19,92175,0,0,0,0,0
19,92226,0,0,0,0,0
19,92278,0,0,0,0,0
19,92331,0,0,0,0,0
19,92385,0,0,0,0,0
19,92440,0,0,0,0,0
19,92496,0,0,0,0,0
